Date,Open,High,Low,Close,Volume
1/2/2023 15:30:00,44284.2,44318.65,44000.8,44192.85,0
1/3/2023 15:30:00,44121.6,44231.75,43900.9,44013.65,0
1/4/2023 15:30:00,44104.85,44160.65,43655,43723.55,0
1/5/2023 15:30:00,43832.1,44533.65,43812.95,44401.5,0
1/6/2023 15:30:00,44453.75,44717.35,44287.6,44412.85,0
1/9/2023 15:30:00,44617.5,44894.55,44505.6,44796.65,0
1/10/2023 15:30:00,44800.05,44809.45,44503.8,44626.05,0
1/11/2023 15:30:00,44728.45,44752.8,44077.1,44123,0
1/12/2023 15:30:00,44179.4,44258.75,43802.6,43966.35,0
1/13/2023 15:30:00,44013.6,44200.55,43741.45,43955.6,0
1/16/2023 15:30:00,44065.55,44099.85,43866.15,44006.75,0
1/17/2023 15:30:00,44044.8,44582.8,44011.25,44536.1,0
1/18/2023 15:30:00,44621.8,44808.95,44505.3,44711.45,0
1/19/2023 15:30:00,44596.1,44708.95,44157.35,44326.05,0
1/20/2023 15:30:00,43887.4,44138.7,43752,43899.6,0
1/23/2023 15:30:00,44047.65,44295.05,43841.05,44261.9,0
1/24/2023 15:30:00,44324.85,44449.65,44214.95,44324.35,0
1/25/2023 15:30:00,44274.8,44426.9,44056,44284.15,0
1/27/2023 15:30:00,44483.5,44617.8,44111.15,44486.65,0
1/30/2023 15:30:00,44542.25,44548.4,43956.6,44220.35,0
1/31/2023 15:30:00,44291.65,44626.4,43721.95,44456.9,0
2/1/2023 15:30:00,44699.45,45253.75,43550.1,44958.3,0
2/2/2023 15:30:00,44989.4,46090.55,44915.85,45981.55,0
2/3/2023 15:30:00,46191.9,46229.35,45551.7,46037.2,0
2/6/2023 15:30:00,46041.25,46374.9,45874.1,46293.6,0
2/7/2023 15:30:00,46396.25,46398.7,45538.5,45758.1,0
2/8/2023 15:30:00,45795.65,45976.05,45604.65,45771.6,0
2/9/2023 15:30:00,45776.35,46012.1,45614.2,45671.25,0
2/10/2023 15:30:00,45521.1,45716.1,45303.4,45488.1,0
2/13/2023 15:30:00,45477.8,45590.5,45255.7,45508.4,0
2/14/2023 15:30:00,45595.4,46078.7,45503.1,45976.95,0
2/15/2023 15:30:00,45625.35,45845.7,45361.95,45799.2,0
2/16/2023 15:30:00,45914.1,45979,45657.8,45758.2,0
2/17/2023 15:30:00,45628.8,45756.45,45401.75,45617.3,0
2/20/2023 15:30:00,45726,45900.45,45389.3,45501.2,0
2/21/2023 15:30:00,45675.4,45820.4,45485.4,45551.95,0
2/22/2023 15:30:00,45538.4,45577.75,45329.15,45412.85,0
2/23/2023 15:30:00,45440.3,45956.1,45209.1,45530.1,0
2/24/2023 15:30:00,45656.15,45672.35,45154.55,45372.5,0
2/27/2023 15:30:00,45377.75,45384.9,44733.45,45040.75,0
2/28/2023 15:30:00,45082,45261.75,44667.1,44940.45,0
3/1/2023 15:30:00,44830.55,45149,44830.55,45062.55,0
3/2/2023 15:30:00,45128.65,45149.85,44729.35,44831.6,0
3/3/2023 15:30:00,44985.7,45471.65,44964.55,45410,0
3/6/2023 15:30:00,45529.25,45772.05,45427.05,45552.1,0
3/8/2023 15:30:00,45469.65,45812.95,45282.25,45722,0
3/9/2023 15:30:00,45724.7,45767.9,45181.15,45260.45,0
3/10/2023 15:30:00,45138.95,45398.65,44933.45,45334.75,0
3/13/2023 15:30:00,45351.5,45555.7,44861.35,44953.6,0
3/14/2023 15:30:00,45068.05,45121.15,44628.05,44714.95,0
3/15/2023 15:30:00,44873.1,45047.65,44396.9,44464.35,0
3/16/2023 15:30:00,44575.9,45021.7,44447.8,44971.2,0
3/17/2023 15:30:00,45232.35,45242.4,44573,44858.3,0
3/20/2023 15:30:00,44704.2,45259.5,44392.05,45213.05,0
