Date,Open,High,Low,Close,Volume
1/2/2023 15:30:00,18131.7,18215.15,18086.5,18197.45,0
1/3/2023 15:30:00,18163.2,18251.95,18149.8,18232.55,0
1/4/2023 15:30:00,18230.65,18243,18020.6,18042.95,0
1/5/2023 15:30:00,18101.95,18120.3,17892.6,17992.15,0
1/6/2023 15:30:00,18008.05,18047.4,17795.55,17859.45,0
1/9/2023 15:30:00,17952.55,18141.4,17936.15,18101.2,0
1/10/2023 15:30:00,18121.3,18127.6,17856,17914.15,0
1/11/2023 15:30:00,17924.25,17976.35,17824.35,17895.7,0
1/12/2023 15:30:00,17920.85,17945.8,17761.65,17858.2,0
1/13/2023 15:30:00,17867.5,17999.35,17774.25,17956.6,0
1/16/2023 15:30:00,18033.15,18049.65,17853.65,17894.85,0
1/17/2023 15:30:00,17922.8,18072.05,17886.95,18053.3,0
1/18/2023 15:30:00,18074.3,18183.75,18032.45,18165.35,0
1/19/2023 15:30:00,18119.8,18155.2,18063.75,18107.85,0
1/20/2023 15:30:00,18115.6,18145.45,18016.2,18027.65,0
1/23/2023 15:30:00,18118.45,18162.6,18063.45,18118.55,0
1/24/2023 15:30:00,18183.95,18201.25,18078.65,18118.3,0
1/25/2023 15:30:00,18093.35,18100.6,17846.15,17891.95,0
1/27/2023 15:30:00,17877.2,17884.75,17493.55,17604.35,0
1/30/2023 15:30:00,17541.95,17709.15,17405.55,17648.95,0
1/31/2023 15:30:00,17731.45,17735.7,17537.55,17662.15,0
2/1/2023 15:30:00,17811.6,17972.2,17353.4,17616.3,0
2/2/2023 15:30:00,17517.1,17653.9,17445.95,17610.4,0
2/3/2023 15:30:00,17721.75,17870.3,17584.2,17854.05,0
2/6/2023 15:30:00,17818.55,17823.7,17698.35,17764.6,0
2/7/2023 15:30:00,17790.1,17811.15,17652.55,17721.5,0
2/8/2023 15:30:00,17750.3,17898.7,17744.15,17871.7,0
2/9/2023 15:30:00,17885.5,17916.9,17779.8,17893.45,0
2/10/2023 15:30:00,17847.55,17876.95,17801,17856.5,0
2/13/2023 15:30:00,17859.1,17880.7,17719.75,17770.9,0
2/14/2023 15:30:00,17840.35,17954.55,17800.05,17929.85,0
2/15/2023 15:30:00,17896.6,18034.1,17853.8,18015.85,0
2/16/2023 15:30:00,18094.75,18134.75,18000.65,18035.85,0
2/17/2023 15:30:00,17974.85,18034.25,17884.6,17944.2,0
2/20/2023 15:30:00,17965.55,18004.35,17818.4,17844.6,0
2/21/2023 15:30:00,17905.8,17924.9,17800.3,17826.7,0
2/22/2023 15:30:00,17755.35,17772.5,17529.45,17554.3,0
2/23/2023 15:30:00,17574.65,17620.05,17455.4,17511.25,0
2/24/2023 15:30:00,17591.35,17599.75,17421.8,17465.8,0
2/27/2023 15:30:00,17428.6,17451.6,17299,17392.7,0
2/28/2023 15:30:00,17383.25,17440.45,17255.2,17303.95,0
3/1/2023 15:30:00,17360.1,17467.75,17345.25,17450.9,0
3/2/2023 15:30:00,17421.5,17445.8,17306,17321.9,0
3/3/2023 15:30:00,17451.25,17644.75,17427.7,17594.35,0
3/6/2023 15:30:00,17680.35,17799.95,17671.95,17711.45,0
3/8/2023 15:30:00,17665.75,17766.5,17602.25,17754.4,0
3/9/2023 15:30:00,17772.05,17772.35,17573.6,17589.6,0
3/10/2023 15:30:00,17443.8,17451.5,17324.35,17412.9,0
3/13/2023 15:30:00,17421.9,17529.9,17113.45,17154.3,0
3/14/2023 15:30:00,17160.55,17224.65,16987.1,17043.3,0
3/15/2023 15:30:00,17166.45,17211.35,16938.9,16972.15,0
3/16/2023 15:30:00,16994.65,17062.45,16850.15,16985.6,0
3/17/2023 15:30:00,17111.8,17145.8,16958.15,17100.05,0
3/20/2023 15:30:00,17066.6,17066.6,16828.35,16988.4,0
3/21/2023 15:30:00,17060.4,17127.7,17016,17107.5,0
3/22/2023 15:30:00,17177.45,17207.25,17107.85,17151.9,0
3/23/2023 15:30:00,17097.4,17205.4,17045.3,17076.9,0
3/24/2023 15:30:00,17076.2,17109.45,16917.35,16945.05,0
3/27/2023 15:30:00,16984.3,17091,16918.55,16985.7,0
3/28/2023 15:30:00,17031.75,17061.75,16913.75,16951.7,0
3/29/2023 15:30:00,16977.3,17126.15,16940.6,17080.7,0
3/31/2023 15:30:00,17210.35,17381.6,17204.65,17359.75,0
4/3/2023 15:30:00,17427.95,17428.05,17312.75,17398.05,0
4/5/2023 15:30:00,17422.3,17570.55,17402.7,17557.05,0
4/6/2023 15:30:00,17533.85,17638.7,17502.85,17599.15,0
4/10/2023 15:30:00,17634.9,17694.1,17597.95,17624.05,0
4/11/2023 15:30:00,17704.8,17748.75,17655.15,17722.3,0
4/12/2023 15:30:00,17759.55,17825.75,17717.25,17812.4,0
4/13/2023 15:30:00,17807.3,17842.15,17729.65,17828,0
4/17/2023 15:30:00,17863,17863,17574.05,17706.85,0
4/18/2023 15:30:00,17766.6,17766.6,17610.2,17660.15,0
4/19/2023 15:30:00,17653.35,17666.15,17579.85,17618.75,0
4/20/2023 15:30:00,17638.6,17684.45,17584.35,17624.45,0
4/21/2023 15:30:00,17639.75,17663.2,17553.95,17624.05,0
4/24/2023 15:30:00,17707.55,17754.5,17612.5,17743.4,0
4/25/2023 15:30:00,17761.55,17807.45,17716.85,17769.25,0
4/26/2023 15:30:00,17767.3,17827.75,17711.2,17813.6,0
4/27/2023 15:30:00,17813.1,17931.6,17797.9,17915.05,0
4/28/2023 15:30:00,17950.4,18089.15,17885.3,18065,0
5/2/2023 15:30:00,18124.8,18180.25,18101.75,18147.65,0
5/3/2023 15:30:00,18113.8,18116.35,18042.4,18089.85,0
5/4/2023 15:30:00,18081,18267.45,18066.7,18255.8,0
5/5/2023 15:30:00,18117.3,18216.95,18055.45,18069,0
5/8/2023 15:30:00,18120.6,18286.95,18100.3,18264.4,0
5/9/2023 15:30:00,18303.4,18344.2,18229.65,18265.95,0
5/10/2023 15:30:00,18313.6,18326.75,18211.95,18315.1,0
5/11/2023 15:30:00,18357.8,18389.7,18270.4,18297,0
5/12/2023 15:30:00,18273.75,18342.75,18194.55,18314.8,0
5/15/2023 15:30:00,18339.3,18458.9,18287.9,18398.85,0
5/16/2023 15:30:00,18432.35,18432.35,18264.35,18286.5,0
5/17/2023 15:30:00,18300.45,18309,18115.35,18181.75,0
5/18/2023 15:30:00,18287.5,18297.2,18104.85,18129.95,0
5/19/2023 15:30:00,18186.15,18218.1,18060.4,18203.4,0
5/22/2023 15:30:00,18201.1,18335.25,18178.85,18314.4,0
5/23/2023 15:30:00,18362.9,18419.75,18324.2,18348,0
5/24/2023 15:30:00,18294.8,18392.6,18262.95,18285.4,0
5/25/2023 15:30:00,18268.9,18338.1,18202.4,18321.15,0
5/26/2023 15:30:00,18368.35,18508.55,18333.15,18499.35,0
5/29/2023 15:30:00,18619.15,18641.2,18581.25,18598.65,0
5/30/2023 15:30:00,18606.65,18662.45,18575.5,18633.85,0
5/31/2023 15:30:00,18594.2,18603.9,18483.85,18534.4,0
6/1/2023 15:30:00,18579.4,18580.3,18464.55,18487.75,0
6/2/2023 15:30:00,18550.85,18573.7,18478.4,18534.1,0
6/5/2023 15:30:00,18612,18640.15,18582.8,18593.85,0
6/6/2023 15:30:00,18600.8,18622.75,18531.6,18599,0
6/7/2023 15:30:00,18665.6,18738.95,18636,18726.4,0
6/8/2023 15:30:00,18725.35,18777.9,18615.6,18634.55,0
6/9/2023 15:30:00,18655.9,18676.65,18555.4,18563.4,0
6/12/2023 15:30:00,18595.05,18633.6,18559.75,18601.5,0
6/13/2023 15:30:00,18631.8,18728.9,18631.8,18716.15,0
6/14/2023 15:30:00,18744.6,18769.7,18690,18755.9,0
6/15/2023 15:30:00,18774.45,18794.1,18669.05,18688.1,0
6/16/2023 15:30:00,18723.3,18864.7,18710.5,18826,0
6/19/2023 15:30:00,18873.3,18881.45,18719.15,18755.45,0
6/20/2023 15:30:00,18752.35,18839.7,18660.65,18816.7,0
6/21/2023 15:30:00,18849.4,18875.9,18794.85,18856.85,0
6/22/2023 15:30:00,18853.6,18886.6,18759.5,18771.25,0
6/23/2023 15:30:00,18741.85,18756.4,18647.1,18665.5,0
6/26/2023 15:30:00,18682.35,18722.05,18646.7,18691.2,0
6/27/2023 15:30:00,18748.55,18829.25,18714.25,18817.4,0
6/30/2023 15:30:00,19076.85,19201.7,19024.6,19189.05,0
7/3/2023 15:30:00,19246.5,19345.1,19234.4,19322.55,0
7/4/2023 15:30:00,19406.6,19434.15,19300,19389,0
7/5/2023 15:30:00,19405.95,19421.6,19339.6,19398.5,0
7/6/2023 15:30:00,19385.7,19512.2,19373,19497.3,0
7/7/2023 15:30:00,19422.8,19523.6,19303.6,19331.8,0
7/10/2023 15:30:00,19400.35,19435.85,19327.1,19355.9,0
7/11/2023 15:30:00,19427.1,19515.1,19406.45,19439.4,0
7/12/2023 15:30:00,19497.45,19507.7,19361.75,19384.3,0
7/13/2023 15:30:00,19495.2,19567,19385.8,19413.75,0
